date,team_1,team_2,team_1_goals,team_2_goals,tournament,is_team_1_home,is_team_2_home,is_neutral,team_1_betfair_odds,draw_betfair_odds,team_2_betfair_odds,year,month,match_id,result,tournament_cat,team_1_fifa,team_2_fifa,game_id,team_1_result,team_2_result,team_1_goals_against,team_2_goals_against,k_val,team_1_elo,team_2_elo,team_1_elo_prob,last_10_result_team_1,last_10_goals_team_1,last_10_goals_against_team_1,world_cup_wins_team_1,world_cup_games_team_1,last_10_result_team_2,last_10_goals_team_2,last_10_goals_against_team_2,world_cup_wins_team_2,world_cup_games_team_2
1998-09-16,Qatar,Sudan,1,1,Friendly,TRUE,FALSE,FALSE,NA,NA,NA,1998,9,97,draw,Friendly,357,241,97,0.5,0.5,1,1,20,1500,1493.1878905230394,0.6490486185837943,NA,NA,NA,0,0,NA,NA,NA,0,0
1998-09-16,United Arab Emirates,Libya,5,1,Friendly,TRUE,FALSE,FALSE,NA,NA,NA,1998,9,98,win,Friendly,485,134,98,1,0,1,5,20,1500,1444.6396359812852,0.7097821297045399,NA,NA,NA,0,0,NA,NA,NA,0,0
1998-09-17,Saudi Arabia,Senegal,3,2,Friendly,TRUE,FALSE,FALSE,NA,NA,NA,1998,9,99,win,Friendly,557,401,99,1,0,2,3,20,1521.5695952377878,1508.4955067980718,0.6572147734958032,NA,NA,NA,0,0,NA,NA,NA,0,0
1998-09-18,Bahrain,Syria,2,0,Friendly,TRUE,FALSE,FALSE,NA,NA,NA,1998,9,100,win,Friendly,220,359,100,1,0,0,2,20,1498.3743626965859,1509.1425772492494,0.6256639418020636,NA,NA,NA,0,0,NA,NA,NA,0,0
1998-09-19,Solomon Islands,Papua New Guinea,2,1,Friendly,TRUE,FALSE,FALSE,NA,NA,NA,1998,9,101,win,Friendly,228,132,101,1,0,1,2,20,1500,1500,0.6400649998028851,NA,NA,NA,0,0,NA,NA,NA,0,0
1998-09-20,Togo,Mali,0,1,Friendly,TRUE,FALSE,FALSE,NA,NA,NA,1998,9,102,lose,Friendly,449,430,102,0,1,1,0,20,1540.0918592514083,1517.9791045009003,0.6688387365046183,NA,NA,NA,0,0,NA,NA,NA,0,0
1998-09-22,Oman,Zambia,2,0,Friendly,TRUE,FALSE,FALSE,NA,NA,NA,1998,9,103,win,Friendly,413,563,103,1,0,0,2,20,1490.8574227507506,1500,0.6278530567561511,NA,NA,NA,0,0,NA,NA,NA,0,0
1998-09-23,Brazil,Serbia,1,1,Friendly,TRUE,FALSE,FALSE,NA,NA,NA,1998,9,104,draw,Friendly,824,733,104,0.5,0.5,1,1,20,1500,1500,0.6400649998028851,NA,NA,NA,0,0,NA,NA,NA,0,0
1998-09-23,Estonia,Egypt,2,2,Friendly,TRUE,FALSE,FALSE,NA,NA,NA,1998,9,105,draw,Friendly,382,572,105,0.5,0.5,2,2,20,1494.281049592745,1497.0864475997687,0.6363361719076451,NA,NA,NA,0,0,NA,NA,NA,0,0
1998-09-23,Spain,Russia,1,0,Friendly,TRUE,FALSE,FALSE,NA,NA,NA,1998,9,106,win,Friendly,704,573,106,1,0,0,1,20,1485.982214422557,1478.834634696043,0.6494883715473222,NA,NA,NA,0,0,NA,NA,NA,0,0
1998-09-24,Oman,Zambia,1,1,Friendly,TRUE,FALSE,FALSE,NA,NA,NA,1998,9,107,draw,Friendly,413,563,107,0.5,0.5,1,1,20,1502.0218310480661,1488.8355917026845,0.6573602000800911,NA,NA,NA,0,0,NA,NA,NA,0,0
1998-09-25,Australia,Fiji,3,1,Oceania Nations Cup 1998,TRUE,FALSE,FALSE,NA,NA,NA,1998,9,108,win,Oceania Nations Cup,408,288,108,1,0,1,3,30,1500,1500,0.6400649998028851,NA,NA,NA,0,0,NA,NA,NA,0,0
1998-09-25,New Zealand,Tahiti,1,0,Oceania Nations Cup 1998,FALSE,FALSE,TRUE,NA,NA,NA,1998,9,109,win,Oceania Nations Cup,345,202,109,1,0,0,1,30,1500,1500,0.5,NA,NA,NA,0,0,NA,NA,NA,0,0
1998-09-27,Mali,Burkina Faso,1,0,Friendly,TRUE,FALSE,FALSE,NA,NA,NA,1998,9,110,win,Friendly,430,415,110,1,0,0,1,20,1531.3558792309927,1500.1291526160387,0.6803545749459955,NA,NA,NA,0,0,NA,NA,NA,0,0
1998-09-28,Australia,Cook Islands,16,0,Oceania Nations Cup 1998,TRUE,FALSE,FALSE,NA,NA,NA,1998,9,111,win,Oceania Nations Cup,408,71,111,1,0,0,16,30,1516.1970750088701,1500,0.6612532526588526,NA,NA,NA,0,0,NA,NA,NA,0,0
1998-09-28,New Zealand,Vanuatu,8,1,Oceania Nations Cup 1998,FALSE,FALSE,TRUE,NA,NA,NA,1998,9,112,win,Oceania Nations Cup,345,94,112,1,0,1,8,30,1515,1500,0.5215733330511455,NA,NA,NA,0,0,NA,NA,NA,0,0
1998-09-29,Macedonia,Egypt,2,2,Friendly,TRUE,FALSE,FALSE,NA,NA,NA,1998,9,113,draw,Friendly,490,572,113,0.5,0.5,2,2,20,1525.7354306778668,1499.8131710379216,0.6736778168332251,NA,NA,NA,0,0,NA,NA,NA,0,0
1998-09-30,Fiji,Cook Islands,3,0,Oceania Nations Cup 1998,FALSE,FALSE,TRUE,NA,NA,NA,1998,9,114,win,Oceania Nations Cup,288,71,114,1,0,0,3,30,1483.8029249911299,1465.7018918317087,0.5260259375441139,NA,NA,NA,0,0,NA,NA,NA,0,0
1998-09-30,Tahiti,Vanuatu,5,1,Oceania Nations Cup 1998,FALSE,FALSE,TRUE,NA,NA,NA,1998,9,115,win,Oceania Nations Cup,202,94,115,1,0,1,5,30,1485,1467.7061999809523,0.5248672451398129,NA,NA,NA,0,0,NA,NA,NA,0,0
1998-10-02,Australia,Tahiti,4,1,Oceania Nations Cup 1998,TRUE,FALSE,FALSE,NA,NA,NA,1998,10,116,win,Oceania Nations Cup,408,202,116,1,0,1,4,30,1550.4951831771614,1511.7262174608854,0.689721664337973,NA,NA,NA,0,0,NA,NA,NA,0,0
1998-10-02,New Zealand,Fiji,1,0,Oceania Nations Cup 1998,FALSE,FALSE,TRUE,NA,NA,NA,1998,10,117,win,Oceania Nations Cup,345,288,117,1,0,0,1,30,1547.2938000190477,1508.686563270064,0.5553327217409929,NA,NA,NA,0,0,NA,NA,NA,0,0
1998-10-03,Bahrain,Sudan,2,3,Friendly,TRUE,FALSE,FALSE,NA,NA,NA,1998,10,118,lose,Friendly,220,241,118,0,1,3,2,20,1509.604444442524,1496.1688628947154,0.657683417342653,NA,NA,NA,0,0,NA,NA,NA,0,0
1998-10-03,Kenya,Madagascar,1,1,African Cup of Nations 2000 Qualifiers,TRUE,FALSE,FALSE,NA,NA,NA,1998,10,119,draw,African Cup of Nations Qualifiers,366,189,119,0.5,0.5,1,1,40,1555.6116643061364,1525.6025999921153,0.6788282958555784,NA,NA,NA,0,0,NA,NA,NA,0,0
1998-10-03,Morocco,Sierra Leone,3,0,African Cup of Nations 2000 Qualifiers,TRUE,FALSE,FALSE,NA,NA,NA,1998,10,120,win,African Cup of Nations Qualifiers,632,274,120,1,0,0,3,40,1511.6102268613417,1500,0.6553138778192225,NA,NA,NA,0,0,NA,NA,NA,0,0
1998-10-03,Namibia,Congo,0,1,African Cup of Nations 2000 Qualifiers,TRUE,FALSE,FALSE,NA,NA,NA,1998,10,121,lose,African Cup of Nations Qualifiers,428,342,121,0,1,1,0,40,1538.851719164721,1499.411118045574,0.6905484550994181,NA,NA,NA,0,0,NA,NA,NA,0,0
1998-10-03,South Africa,Angola,1,0,African Cup of Nations 2000 Qualifiers,TRUE,FALSE,FALSE,NA,NA,NA,1998,10,122,win,African Cup of Nations Qualifiers,603,489,122,1,0,0,1,40,1500,1520.428257459399,0.6125519003109678,NA,NA,NA,0,0,NA,NA,NA,0,0
1998-10-04,Australia,New Zealand,0,1,Oceania Nations Cup 1998,TRUE,FALSE,FALSE,NA,NA,NA,1998,10,123,lose,Oceania Nations Cup,408,345,123,0,1,1,0,30,1566.784795799418,1560.6338183668179,0.6481812294276448,NA,NA,NA,0,0,NA,NA,NA,0,0
1998-10-04,Burkina Faso,Nigeria,0,0,African Cup of Nations 2000 Qualifiers,TRUE,FALSE,FALSE,NA,NA,NA,1998,10,124,draw,African Cup of Nations Qualifiers,415,493,124,0.5,0.5,0,0,40,1493.7362441149587,1500,0.6317168490660442,NA,NA,NA,0,0,NA,NA,NA,0,0
1998-10-04,Cameroon,Ghana,1,3,African Cup of Nations 2000 Qualifiers,TRUE,FALSE,FALSE,NA,NA,NA,1998,10,125,lose,African Cup of Nations Qualifiers,536,547,125,0,1,3,1,40,1500,1524.55583442833,0.606897978594053,NA,NA,NA,0,0,NA,NA,NA,0,0
1998-10-04,Gabon,Mauritius,2,0,African Cup of Nations 2000 Qualifiers,TRUE,FALSE,FALSE,NA,NA,NA,1998,10,126,win,African Cup of Nations Qualifiers,419,200,126,1,0,0,2,40,1556.986001322129,1526.3153770723034,0.6796580050806585,NA,NA,NA,0,0,NA,NA,NA,0,0
1998-10-04,Mali,Ivory Coast,0,1,African Cup of Nations 2000 Qualifiers,TRUE,FALSE,FALSE,NA,NA,NA,1998,10,127,lose,African Cup of Nations Qualifiers,430,553,127,0,1,1,0,40,1537.7487877320727,1498.66669278752,0.6901072811990041,NA,NA,NA,0,0,NA,NA,NA,0,0
1998-10-04,Mozambique,Eritrea,3,1,African Cup of Nations 2000 Qualifiers,TRUE,FALSE,FALSE,NA,NA,NA,1998,10,128,win,African Cup of Nations Qualifiers,413,26,128,1,0,1,3,40,1511.6899298486742,1500,0.6554175047191672,NA,NA,NA,0,0,NA,NA,NA,0,0
1998-10-04,Tahiti,Fiji,2,4,Oceania Nations Cup 1998,FALSE,FALSE,TRUE,NA,NA,NA,1998,10,129,lose,Oceania Nations Cup,202,288,129,0,1,4,2,30,1495.436604838629,1495.3465449222938,0.5001296066351156,NA,NA,NA,0,0,NA,NA,NA,0,0
1998-10-04,Togo,Guinea,2,0,African Cup of Nations 2000 Qualifiers,TRUE,FALSE,FALSE,NA,NA,NA,1998,10,130,win,African Cup of Nations Qualifiers,449,449,130,1,0,0,2,40,1526.715084521316,1500,0.6746803227772208,NA,NA,NA,0,0,NA,NA,NA,0,0
1998-10-04,Tunisia,Liberia,2,1,African Cup of Nations 2000 Qualifiers,TRUE,FALSE,FALSE,NA,NA,NA,1998,10,131,win,African Cup of Nations Qualifiers,586,345,131,1,0,1,2,40,1500,1509.7341752369255,0.6270570008481575,NA,NA,NA,0,0,NA,NA,NA,0,0
1998-10-04,Zambia,Congo DR,1,1,African Cup of Nations 2000 Qualifiers,TRUE,FALSE,FALSE,NA,NA,NA,1998,10,132,draw,African Cup of Nations Qualifiers,563,493,132,0.5,0.5,1,1,40,1491.9827957042862,1500,0.6293654459487397,NA,NA,NA,0,0,NA,NA,NA,0,0
1998-10-10,Andorra,Ukraine,0,2,Euro 2000 Qualifiers,TRUE,FALSE,FALSE,NA,NA,NA,1998,10,133,lose,Euro Qualifiers,111,565,133,0,1,2,0,40,1478.9733216338354,1514.9427957784612,0.5911180683084833,NA,NA,NA,0,0,NA,NA,NA,0,0
1998-10-10,Armenia,Iceland,0,0,Euro 2000 Qualifiers,TRUE,FALSE,FALSE,NA,NA,NA,1998,10,134,draw,Euro Qualifiers,399,504,134,0.5,0.5,0,0,40,1528.225378370107,1506.479658531072,0.6683705932052463,NA,NA,NA,0,0,NA,NA,NA,0,0
1998-10-10,Azerbaijan,Hungary,0,4,Euro 2000 Qualifiers,TRUE,FALSE,FALSE,NA,NA,NA,1998,10,135,lose,Euro Qualifiers,357,528,135,0,1,4,0,40,1481.0676357206137,1468.8363924419666,0.6561209091877573,NA,NA,NA,0,0,NA,NA,NA,0,0
1998-10-10,Bosnia-Herzegovina,Czech Republic,1,3,Euro 2000 Qualifiers,TRUE,FALSE,FALSE,NA,NA,NA,1998,10,136,lose,Euro Qualifiers,364,727,136,0,1,3,1,40,1507.3895177967256,1531.6369079885842,0.6073214955363968,NA,NA,NA,0,0,NA,NA,NA,0,0
1998-10-10,Cyprus,Austria,0,3,Euro 2000 Qualifiers,TRUE,FALSE,FALSE,NA,NA,NA,1998,10,137,lose,Euro Qualifiers,498,635,137,0,1,3,0,40,1521.2164855813853,1491.201070602395,0.6788362660565632,NA,NA,NA,0,0,NA,NA,NA,0,0
1998-10-10,Denmark,Wales,1,2,Euro 2000 Qualifiers,TRUE,FALSE,FALSE,NA,NA,NA,1998,10,138,lose,Euro Qualifiers,653,443,138,0,1,2,1,40,1499.927388248685,1470,0.6787257816084062,NA,NA,NA,0,0,NA,NA,NA,0,0
1998-10-10,England,Bulgaria,0,0,Euro 2000 Qualifiers,TRUE,FALSE,FALSE,NA,NA,NA,1998,10,139,draw,Euro Qualifiers,695,579,139,0.5,0.5,0,0,40,1485.982214422557,1457.376878660217,0.6770640394733541,NA,NA,NA,0,0,NA,NA,NA,0,0
1998-10-10,Italy,Switzerland,2,0,Euro 2000 Qualifiers,TRUE,FALSE,FALSE,NA,NA,NA,1998,10,140,win,Euro Qualifiers,742,493,140,1,0,0,2,40,1530,1500,0.6788169197947567,NA,NA,NA,0,0,NA,NA,NA,0,0
1998-10-10,Latvia,Georgia,1,0,Euro 2000 Qualifiers,TRUE,FALSE,FALSE,NA,NA,NA,1998,10,141,win,Euro Qualifiers,473,508,141,1,0,0,1,40,1526.5793747068417,1494.1599443543405,0.6818458334553883,NA,NA,NA,0,0,NA,NA,NA,0,0
1998-10-10,Liechtenstein,Slovakia,0,4,Euro 2000 Qualifiers,TRUE,FALSE,FALSE,NA,NA,NA,1998,10,142,lose,Euro Qualifiers,212,597,142,0,1,4,0,40,1467.939442877841,1523.329764287271,0.5638480115909793,NA,NA,NA,0,0,NA,NA,NA,0,0
1998-10-10,Lithuania,Faroe Islands,0,0,Euro 2000 Qualifiers,TRUE,FALSE,FALSE,NA,NA,NA,1998,10,143,draw,Euro Qualifiers,520,352,143,0.5,0.5,0,0,40,1470.6792566068825,1461.1643920074735,0.6525842900499361,NA,NA,NA,0,0,NA,NA,NA,0,0
1998-10-10,Malta,Croatia,1,4,Euro 2000 Qualifiers,TRUE,FALSE,FALSE,NA,NA,NA,1998,10,144,lose,Euro Qualifiers,274,742,144,0,1,4,1,40,1461.4632693260755,1478.4038999881732,0.6173057706846997,NA,NA,NA,0,0,NA,NA,NA,0,0
1998-10-10,Netherlands,Peru,2,0,Friendly,TRUE,FALSE,FALSE,NA,NA,NA,1998,10,145,win,Friendly,716,489,145,1,0,0,2,20,1500,1500,0.6400649998028851,NA,NA,NA,0,0,NA,NA,NA,0,0
1998-10-10,Northern Ireland,Finland,1,0,Euro 2000 Qualifiers,TRUE,FALSE,FALSE,NA,NA,NA,1998,10,146,win,Euro Qualifiers,463,510,146,1,0,0,1,40,1474.804549986202,1517.8805164346195,0.5811950405886531,NA,NA,NA,0,0,NA,NA,NA,0,0
1998-10-10,Poland,Luxembourg,3,0,Euro 2000 Qualifiers,TRUE,FALSE,FALSE,NA,NA,NA,1998,10,147,win,Euro Qualifiers,586,252,147,1,0,0,3,40,1565.7185936069873,1500,0.7219094445280549,NA,NA,NA,0,0,NA,NA,NA,0,0
1998-10-10,Portugal,Romania,0,1,Euro 2000 Qualifiers,TRUE,FALSE,FALSE,NA,NA,NA,1998,10,148,lose,Euro Qualifiers,641,697,148,0,1,1,0,40,1546.0834957588756,1534.2277551766433,0.6556330383936377,NA,NA,NA,0,0,NA,NA,NA,0,0
1998-10-10,Russia,France,2,3,Euro 2000 Qualifiers,TRUE,FALSE,FALSE,NA,NA,NA,1998,10,149,lose,Euro Qualifiers,573,787,149,0,1,3,2,40,1471.8244021269893,1508.9193664718848,0.5895512288277424,NA,NA,NA,0,0,NA,NA,NA,0,0
1998-10-10,San Marino,Israel,0,5,Euro 2000 Qualifiers,TRUE,FALSE,FALSE,NA,NA,NA,1998,10,150,lose,Euro Qualifiers,158,562,150,0,1,5,0,40,1500,1495.7034571304007,0.6457430477600944,NA,NA,NA,0,0,NA,NA,NA,0,0
1998-10-10,Scotland,Estonia,3,2,Euro 2000 Qualifiers,TRUE,FALSE,FALSE,NA,NA,NA,1998,10,151,win,Euro Qualifiers,595,382,151,1,0,2,3,40,1504.247486314835,1491.554326154592,0.6567206017662798,NA,NA,NA,0,0,NA,NA,NA,0,0
1998-10-10,Slovenia,Norway,1,2,Euro 2000 Qualifiers,TRUE,FALSE,FALSE,NA,NA,NA,1998,10,152,lose,Euro Qualifiers,433,678,152,0,1,2,1,40,1498.7835144186147,1458.0216002902016,0.6921714499843832,NA,NA,NA,0,0,NA,NA,NA,0,0
1998-10-10,Turkey,Germany,1,0,Euro 2000 Qualifiers,TRUE,FALSE,FALSE,NA,NA,NA,1998,10,153,win,Euro Qualifiers,530,738,153,1,0,0,1,40,1525.195450013798,1513.435401937631,0.6555086576475252,NA,NA,NA,0,0,NA,NA,NA,0,0
1998-10-13,Kuwait,Iran,3,0,Friendly,TRUE,FALSE,FALSE,NA,NA,NA,1998,10,154,win,Friendly,524,528,154,1,0,0,3,20,1510.6555646840789,1500,0.6540715153522867,NA,NA,NA,0,0,NA,NA,NA,0,0
1998-10-13,Netherlands,Ghana,0,0,Friendly,TRUE,FALSE,FALSE,NA,NA,NA,1998,10,155,draw,Friendly,716,547,155,0.5,0.5,0,0,20,1510.7980500059134,1560.9697131439732,0.571221103797547,NA,NA,NA,0,0,NA,NA,NA,0,0
1998-10-14,Brazil,Ecuador,5,1,Friendly,FALSE,FALSE,TRUE,NA,NA,NA,1998,10,156,win,Friendly,824,485,156,1,0,1,5,20,1497.1987000039423,1500,0.49596869259868337,NA,NA,NA,0,0,NA,NA,NA,0,0
1998-10-14,Bulgaria,Sweden,0,1,Euro 2000 Qualifiers,TRUE,FALSE,FALSE,NA,NA,NA,1998,10,157,lose,Euro Qualifiers,579,659,157,0,1,1,0,40,1464.4594402391513,1521.2164855813853,0.5619122477336833,NA,NA,NA,0,0,NA,NA,NA,0,0
1998-10-14,Croatia,Macedonia,3,2,Euro 2000 Qualifiers,TRUE,FALSE,FALSE,NA,NA,NA,1998,10,158,win,Euro Qualifiers,742,490,158,1,0,2,3,40,1521.6153039361022,1522.2618743412022,0.639207082077331,NA,NA,NA,0,0,NA,NA,NA,0,0
1998-10-14,Czech Republic,Estonia,4,1,Euro 2000 Qualifiers,TRUE,FALSE,FALSE,NA,NA,NA,1998,10,159,win,Euro Qualifiers,727,382,159,1,0,1,4,40,1568.076197720768,1477.8231502252431,0.7493567535981578,NA,NA,NA,0,0,NA,NA,NA,0,0
1998-10-14,France,Andorra,2,0,Euro 2000 Qualifiers,TRUE,FALSE,FALSE,NA,NA,NA,1998,10,160,win,Euro Qualifiers,787,111,160,1,0,0,2,40,1532.5014156249945,1443.5062375353264,0.7479943090425168,NA,NA,NA,0,0,NA,NA,NA,0,0
1998-10-14,Greece,Georgia,3,0,Euro 2000 Qualifiers,TRUE,FALSE,FALSE,NA,NA,NA,1998,10,161,win,Euro Qualifiers,569,508,161,1,0,0,3,40,1494.017785577443,1481.433777692556,0.6565789377254894,NA,NA,NA,0,0,NA,NA,NA,0,0
1998-10-14,Hungary,Romania,1,1,Euro 2000 Qualifiers,TRUE,FALSE,FALSE,NA,NA,NA,1998,10,162,draw,Euro Qualifiers,528,697,162,0.5,0.5,1,1,40,1518.0454606310484,1560.4530767123888,0.5821312164150242,NA,NA,NA,0,0,NA,NA,NA,0,0
1998-10-14,Iceland,Russia,1,0,Euro 2000 Qualifiers,TRUE,FALSE,FALSE,NA,NA,NA,1998,10,163,win,Euro Qualifiers,504,573,163,1,0,0,1,40,1513.2144822592818,1448.2423529738796,0.7210459743103746,NA,NA,NA,0,0,NA,NA,NA,0,0
1998-10-14,Ireland,Malta,5,0,Euro 2000 Qualifiers,TRUE,FALSE,FALSE,NA,NA,NA,1998,10,164,win,Euro Qualifiers,550,274,164,1,0,0,5,40,1521.5961000118268,1418.2518653781465,0.763243243398241,NA,NA,NA,0,0,NA,NA,NA,0,0
1998-10-14,Israel,Spain,1,2,Euro 2000 Qualifiers,TRUE,FALSE,FALSE,NA,NA,NA,1998,10,165,lose,Euro Qualifiers,562,704,165,0,1,2,1,40,1547.3629009512083,1492.9924469916107,0.7086069103261,NA,NA,NA,0,0,NA,NA,NA,0,0
1998-10-14,Liechtenstein,Azerbaijan,2,1,Euro 2000 Qualifiers,TRUE,FALSE,FALSE,NA,NA,NA,1998,10,166,win,Euro Qualifiers,212,357,166,1,0,1,2,40,1425.6508420085174,1431.858567531532,0.6317918842554106,NA,NA,NA,0,0,NA,NA,NA,0,0
1998-10-14,Lithuania,Bosnia-Herzegovina,4,2,Euro 2000 Qualifiers,TRUE,FALSE,FALSE,NA,NA,NA,1998,10,167,win,Euro Qualifiers,520,364,167,1,0,2,4,40,1464.575885004885,1470.9502280645418,0.6315687333396289,NA,NA,NA,0,0,NA,NA,NA,0,0
1998-10-14,Luxembourg,England,0,3,Euro 2000 Qualifiers,TRUE,FALSE,FALSE,NA,NA,NA,1998,10,168,lose,Euro Qualifiers,252,695,168,0,1,3,0,40,1480.533661116964,1478.8996528436228,0.6422291286703798,NA,NA,NA,0,0,NA,NA,NA,0,0
1998-10-14,Moldova,Germany,1,3,Euro 2000 Qualifiers,TRUE,FALSE,FALSE,NA,NA,NA,1998,10,169,lose,Euro Qualifiers,353,738,169,0,1,3,1,40,1500.44891617591,1499.6557482435321,0.6411162125080604,NA,NA,NA,0,0,NA,NA,NA,0,0
1998-10-14,Norway,Albania,2,2,Euro 2000 Qualifiers,TRUE,FALSE,FALSE,NA,NA,NA,1998,10,170,draw,Euro Qualifiers,678,385,170,0.5,0.5,2,2,40,1485.708458289577,1477.6652251632706,0.6506611984779666,NA,NA,NA,0,0,NA,NA,NA,0,0
1998-10-14,San Marino,Austria,1,4,Euro 2000 Qualifiers,TRUE,FALSE,FALSE,NA,NA,NA,1998,10,171,lose,Euro Qualifiers,158,635,171,0,1,4,1,40,1448.3405561791924,1538.7196092263544,0.5138421177416286,NA,NA,NA,0,0,NA,NA,NA,0,0
1998-10-14,Scotland,Faroe Islands,2,1,Euro 2000 Qualifiers,TRUE,FALSE,FALSE,NA,NA,NA,1998,10,172,win,Euro Qualifiers,595,352,172,1,0,1,2,40,1517.9786622441839,1467.2677636094709,0.7042380793588511,NA,NA,NA,0,0,NA,NA,NA,0,0
1998-10-14,Slovakia,Portugal,0,3,Euro 2000 Qualifiers,TRUE,FALSE,FALSE,NA,NA,NA,1998,10,173,lose,Euro Qualifiers,597,641,173,0,1,3,0,40,1565.6183651565946,1519.8581742231302,0.6982678588233614,NA,NA,NA,0,0,NA,NA,NA,0,0
1998-10-14,Slovenia,Latvia,1,0,Euro 2000 Qualifiers,TRUE,FALSE,FALSE,NA,NA,NA,1998,10,174,win,Euro Qualifiers,433,473,174,1,0,0,1,40,1471.0966564192393,1539.305541368626,0.5456238324795345,NA,NA,NA,0,0,NA,NA,NA,0,0
1998-10-14,Switzerland,Denmark,1,1,Euro 2000 Qualifiers,TRUE,FALSE,FALSE,NA,NA,NA,1998,10,175,draw,Euro Qualifiers,493,653,175,0.5,0.5,1,1,40,1480.7290151876855,1472.7783569843489,0.6505400590129876,NA,NA,NA,0,0,NA,NA,NA,0,0
1998-10-14,Turkey,Finland,1,3,Euro 2000 Qualifiers,TRUE,FALSE,FALSE,NA,NA,NA,1998,10,176,lose,Euro Qualifiers,530,510,176,0,1,3,1,40,1538.975103707897,1501.1283180581656,0.6885844735265577,NA,NA,NA,0,0,NA,NA,NA,0,0
1998-10-14,Ukraine,Armenia,2,0,Euro 2000 Qualifiers,TRUE,FALSE,FALSE,NA,NA,NA,1998,10,177,win,Euro Qualifiers,565,399,177,1,0,0,2,40,1550.4098798769703,1521.490554641897,0.6774591129324126,NA,NA,NA,0,0,NA,NA,NA,0,0
1998-10-14,Wales,Belarus,3,2,Euro 2000 Qualifiers,TRUE,FALSE,FALSE,NA,NA,NA,1998,10,178,win,Euro Qualifiers,443,383,178,1,0,2,3,40,1497.1490312643361,1515.1458688295975,0.6158684109687973,NA,NA,NA,0,0,NA,NA,NA,0,0
1998-10-17,Qatar,Burkina Faso,2,2,Friendly,TRUE,FALSE,FALSE,NA,NA,NA,1998,10,179,draw,Friendly,357,415,179,0.5,0.5,2,2,20,1497.019027628324,1488.467570152317,0.6513258916373558,NA,NA,NA,0,0,NA,NA,NA,0,0
1998-10-19,Oman,Burkina Faso,4,2,Friendly,TRUE,FALSE,FALSE,NA,NA,NA,1998,10,180,win,Friendly,413,415,180,1,0,2,4,20,1498.8746270464644,1491.494087985064,0.6497935982375369,NA,NA,NA,0,0,NA,NA,NA,0,0
1998-10-21,Oman,Burkina Faso,0,0,Friendly,TRUE,FALSE,FALSE,NA,NA,NA,1998,10,181,draw,Friendly,413,415,181,0.5,0.5,0,0,20,1509.3808190993384,1480.98789593219,0.6767966304230699,NA,NA,NA,0,0,NA,NA,NA,0,0
1998-10-23,Bahrain,Burkina Faso,2,1,Friendly,TRUE,FALSE,FALSE,NA,NA,NA,1998,10,182,win,Friendly,220,415,182,1,0,1,2,20,1496.450776095671,1484.5238285406515,0.6557255791018586,NA,NA,NA,0,0,0.4,0.9,1.2,0,0
1998-10-28,Japan,Egypt,1,0,Friendly,TRUE,FALSE,FALSE,NA,NA,NA,1998,10,183,win,Friendly,562,572,183,1,0,0,1,20,1500,1503.2867273745862,0.6356947429179322,NA,NA,NA,0,0,NA,NA,NA,0,0
1998-11-04,Bulgaria,Algeria,0,0,Friendly,TRUE,FALSE,FALSE,NA,NA,NA,1998,11,184,draw,Friendly,579,436,184,0.5,0.5,0,0,20,1441.982950329804,1556.986001322129,0.4784222843935487,NA,NA,NA,0,0,NA,NA,NA,0,0
1998-11-06,USA,Australia,0,0,Friendly,TRUE,FALSE,FALSE,NA,NA,NA,1998,11,185,draw,Friendly,605,408,185,0.5,0.5,0,0,20,1500,1547.3393589165885,0.57520969591782,NA,NA,NA,0,0,NA,NA,NA,0,0
1998-11-07,Tunisia,Zimbabwe,1,1,Friendly,TRUE,FALSE,FALSE,NA,NA,NA,1998,11,186,draw,Friendly,586,442,186,0.5,0.5,1,1,20,1514.9177199660737,1495.9798766109686,0.6647782476587577,NA,NA,NA,0,0,NA,NA,NA,0,0
1998-11-10,Slovakia,Poland,1,3,Friendly,TRUE,FALSE,FALSE,NA,NA,NA,1998,11,187,lose,Friendly,597,586,187,0,1,3,1,20,1516.7396150389593,1585.1849324900234,0.5452863908559981,NA,NA,NA,0,0,NA,NA,NA,0,0
1998-11-10,Tunisia,Latvia,3,0,Friendly,TRUE,FALSE,FALSE,NA,NA,NA,1998,11,188,win,Friendly,586,473,188,1,0,0,3,20,1511.6221550128985,1521.1304946678074,0.6273609673715791,NA,NA,NA,0,0,NA,NA,NA,0,0
1998-11-15,Sri Lanka,Maldives,2,2,Friendly,TRUE,FALSE,FALSE,NA,NA,NA,1998,11,189,draw,Friendly,180,185,189,0.5,0.5,2,2,20,1500,1500,0.6400649998028851,NA,NA,NA,0,0,NA,NA,NA,0,0
1998-11-16,India,Uzbekistan,0,0,Friendly,TRUE,FALSE,FALSE,NA,NA,NA,1998,11,190,draw,Friendly,341,412,190,0.5,0.5,0,0,20,1500,1487.402274993101,0.656596742119782,NA,NA,NA,0,0,NA,NA,NA,0,0
1998-11-17,El Salvador,Mexico,0,2,Friendly,FALSE,FALSE,TRUE,NA,NA,NA,1998,11,191,lose,Friendly,407,688,191,0,1,2,0,20,1500,1500,0.5,NA,NA,NA,0,0,NA,NA,NA,0,0
1998-11-17,Guatemala,Honduras,3,3,Friendly,FALSE,FALSE,TRUE,NA,NA,NA,1998,11,192,draw,Friendly,439,454,192,0.5,0.5,3,3,20,1500,1500,0.5,NA,NA,NA,0,0,NA,NA,NA,0,0
