date,team_1,team_2,team_1_goals,team_2_goals,tournament,is_team_1_home,is_team_2_home,is_neutral,team_1_betfair_odds,draw_betfair_odds,team_2_betfair_odds,year,month,team_1_fifa,team_2_fifa,match_id,avg_odds_home_win,avg_odds_draw,avg_odds_away_win
2002-01-24,South Africa,Ghana,0,0,African Cup of Nations 2002,FALSE,FALSE,TRUE,2.04,3.3,4.5,2002,1,629,549,NA,NA,NA,NA
2002-01-25,Egypt,Tunisia,1,0,African Cup of Nations 2002,FALSE,FALSE,TRUE,3.3,3.3,2.44,2002,1,601,649,NA,NA,NA,NA
2002-01-25,Liberia,Algeria,2,2,African Cup of Nations 2002,FALSE,FALSE,TRUE,3.05,3.25,2.62,2002,1,511,511,NA,NA,NA,NA
2002-01-26,Congo DR,Togo,0,0,African Cup of Nations 2002,FALSE,FALSE,TRUE,3.5,3.15,2.44,2002,1,508,525,NA,NA,NA,NA
2002-01-26,Senegal,Zambia,1,0,African Cup of Nations 2002,FALSE,FALSE,TRUE,1.51,4.4,8,2002,1,536,543,NA,NA,NA,NA
2002-01-28,Liberia,Nigeria,0,1,African Cup of Nations 2002,FALSE,FALSE,TRUE,6.6,3.65,1.7,2002,1,511,604,NA,NA,NA,NA
2002-01-28,Mali,Algeria,2,0,African Cup of Nations 2002,TRUE,FALSE,FALSE,2.54,3.4,3.1,2002,1,419,511,NA,NA,NA,NA
2002-01-29,Cameroon,Togo,3,0,African Cup of Nations 2002,FALSE,FALSE,TRUE,2.06,3.6,3.95,2002,1,614,525,NA,NA,NA,NA
2002-01-29,Congo DR,Ivory Coast,3,1,African Cup of Nations 2002,FALSE,FALSE,TRUE,4,3.5,2.1,2002,1,508,596,NA,NA,NA,NA
2002-01-30,South Africa,Morocco,3,1,African Cup of Nations 2002,FALSE,FALSE,TRUE,3.2,3.2,2.56,2002,1,629,619,NA,NA,NA,NA
2002-01-31,Egypt,Zambia,2,1,African Cup of Nations 2002,FALSE,FALSE,TRUE,1.75,3.75,5.7,2002,1,601,543,NA,NA,NA,NA
2002-01-31,Senegal,Tunisia,0,0,African Cup of Nations 2002,FALSE,FALSE,TRUE,2.5,3.55,3.05,2002,1,536,649,NA,NA,NA,NA
2002-02-03,Mali,South Africa,2,0,African Cup of Nations 2002,TRUE,FALSE,FALSE,2.32,3.3,3.6,2002,2,475,631,NA,NA,NA,NA
2002-02-03,Nigeria,Ghana,1,0,African Cup of Nations 2002,FALSE,FALSE,TRUE,1.72,3.65,6.4,2002,2,640,564,NA,NA,NA,NA
2002-02-04,Cameroon,Egypt,1,0,African Cup of Nations 2002,FALSE,FALSE,TRUE,1.81,3.55,5.5,2002,2,673,607,NA,NA,NA,NA
2002-02-04,Senegal,Congo DR,2,0,African Cup of Nations 2002,FALSE,FALSE,TRUE,1.68,3.6,7,2002,2,595,515,NA,NA,NA,NA
2002-02-07,Mali,Cameroon,0,3,African Cup of Nations 2002,TRUE,FALSE,FALSE,4.7,3.45,1.96,2002,2,475,673,NA,NA,NA,NA
2002-02-07,Nigeria,Senegal,1,2,African Cup of Nations 2002,FALSE,FALSE,TRUE,3.7,3.3,2.28,2002,2,640,595,NA,NA,NA,NA
2002-02-09,Mali,Nigeria,0,3,African Cup of Nations 2002,TRUE,FALSE,FALSE,3.35,3.65,2.28,2002,2,475,640,NA,NA,NA,NA
2002-02-10,Senegal,Cameroon,0,0,African Cup of Nations 2002,FALSE,FALSE,TRUE,1.99,3.45,4.6,2002,2,595,673,NA,NA,NA,NA
2002-02-13,Greece,Sweden,2,2,Friendly,TRUE,FALSE,FALSE,2.76,3.2,2.92,2002,2,554,679,NA,NA,NA,NA
2002-02-13,Netherlands,England,1,1,Friendly,TRUE,FALSE,FALSE,1.83,3.6,5.2,2002,2,720,709,NA,NA,NA,NA
2002-02-13,Spain,Portugal,1,1,Friendly,TRUE,FALSE,FALSE,2.1,3.25,4.3,2002,2,727,738,NA,NA,NA,NA
2002-03-27,Albania,Azerbaijan,1,0,Friendly,TRUE,FALSE,FALSE,1.43,4.5,11,2002,3,449,385,NA,NA,NA,NA
2002-03-27,Argentina,Cameroon,2,2,Friendly,FALSE,FALSE,TRUE,5.6,3.25,1.89,2002,3,793,672,NA,NA,NA,NA
2002-03-27,Austria,Slovakia,2,0,Friendly,TRUE,FALSE,FALSE,2.06,3.2,4.7,2002,3,554,594,NA,NA,NA,NA
2002-03-27,Croatia,Slovenia,0,0,Friendly,TRUE,FALSE,FALSE,1.92,3.2,5.5,2002,3,659,646,NA,NA,NA,NA
2002-03-27,England,Italy,1,2,Friendly,TRUE,FALSE,FALSE,2.6,2.88,3.55,2002,3,704,738,NA,NA,NA,NA
2002-03-27,Estonia,Russia,2,1,Friendly,TRUE,FALSE,FALSE,8,3.65,1.62,2002,3,482,657,NA,NA,NA,NA
2002-03-27,France,Scotland,5,0,Friendly,TRUE,FALSE,FALSE,1.28,5.8,16,2002,3,807,570,NA,NA,NA,NA
2002-03-27,Germany,USA,4,2,Friendly,TRUE,FALSE,FALSE,1.47,4.3,10.5,2002,3,710,702,NA,NA,NA,NA
2002-03-27,Malta,Andorra,1,1,Friendly,TRUE,FALSE,FALSE,1.62,3.9,7,2002,3,354,272,NA,NA,NA,NA
2002-03-27,Moldova,Hungary,0,2,Friendly,TRUE,FALSE,FALSE,3.75,3.35,2.22,2002,3,439,531,NA,NA,NA,NA
2002-03-27,Netherlands,Spain,1,0,Friendly,TRUE,FALSE,FALSE,2.36,3.1,3.7,2002,3,718,728,NA,NA,NA,NA
2002-03-27,Poland,Japan,0,2,Friendly,TRUE,FALSE,FALSE,1.85,3.25,5.9,2002,3,630,622,NA,NA,NA,NA
2002-03-27,Portugal,Finland,1,4,Friendly,TRUE,FALSE,FALSE,1.46,4.3,10,2002,3,733,593,NA,NA,NA,NA
2002-03-27,Romania,Ukraine,4,1,Friendly,TRUE,FALSE,FALSE,2.1,3.25,4.3,2002,3,678,597,NA,NA,NA,NA
2002-03-27,Senegal,Bolivia,2,1,Friendly,TRUE,FALSE,FALSE,1.62,3.8,7.2,2002,3,595,526,NA,NA,NA,NA
2002-03-27,Sweden,Switzerland,1,1,Friendly,TRUE,FALSE,FALSE,1.6,3.7,8.2,2002,3,683,547,NA,NA,NA,NA
2002-03-27,Tunisia,Norway,0,0,Friendly,TRUE,FALSE,FALSE,2.6,3.3,3.1,2002,3,643,642,NA,NA,NA,NA
2002-03-27,Wales,Czech Republic,0,0,Friendly,TRUE,FALSE,FALSE,3.85,3.35,2.22,2002,3,445,692,NA,NA,NA,NA
2002-04-17,England,Paraguay,4,0,Friendly,TRUE,FALSE,FALSE,1.61,3.75,8,2002,4,698,678,NA,NA,NA,NA
2002-04-17,Germany,Argentina,0,1,Friendly,TRUE,FALSE,FALSE,2.68,3.25,3.05,2002,4,697,786,NA,NA,NA,NA
2002-04-17,Ireland,USA,2,1,Friendly,TRUE,FALSE,FALSE,1.77,3.25,7,2002,4,670,694,NA,NA,NA,NA
2002-04-17,Portugal,Brazil,1,1,Friendly,TRUE,FALSE,FALSE,2.68,3.15,3.15,2002,4,726,787,NA,NA,NA,NA
2002-04-17,Scotland,Nigeria,1,2,Friendly,TRUE,FALSE,FALSE,3.15,3.05,2.7,2002,4,564,640,NA,NA,NA,NA
2002-05-16,Korea Republic,Scotland,4,1,Friendly,TRUE,FALSE,FALSE,1.95,3.35,4.9,2002,5,603,557,NA,NA,NA,NA
2002-05-18,France,Belgium,1,2,Friendly,TRUE,FALSE,FALSE,1.41,4.6,11.5,2002,5,802,653,NA,NA,NA,NA
2002-05-19,USA,Netherlands,0,2,Friendly,TRUE,FALSE,FALSE,3.6,3.5,2.24,2002,5,690,703,NA,NA,NA,NA
2002-05-20,Scotland,South Africa,0,2,Friendly,FALSE,FALSE,TRUE,2.08,3.45,4.1,2002,5,557,623,NA,NA,NA,NA
2002-05-21,Korea Republic,England,1,1,Friendly,TRUE,FALSE,FALSE,5,3.5,1.9,2002,5,603,694,NA,NA,NA,NA
2002-05-25,Japan,Sweden,1,1,Friendly,TRUE,FALSE,FALSE,2.68,3.35,2.92,2002,5,634,665,NA,NA,NA,NA
2002-05-26,Cameroon,England,2,2,Friendly,FALSE,FALSE,TRUE,2.26,3.05,4.1,2002,5,672,694,NA,NA,NA,NA
2002-05-26,Korea Republic,France,2,3,Friendly,TRUE,FALSE,FALSE,8.2,3.95,1.56,2002,5,603,802,NA,NA,NA,NA
2002-05-31,France,Senegal,0,1,World Cup 2002,FALSE,FALSE,TRUE,1.35,5,13,2002,5,802,599,NA,NA,NA,NA
2002-06-01,Germany,Saudi Arabia,8,0,World Cup 2002,FALSE,FALSE,TRUE,1.38,5,11.5,2002,6,NA,NA,NA,NA,NA,NA
2002-06-01,Ireland,Cameroon,1,1,World Cup 2002,FALSE,FALSE,TRUE,4.1,3.1,2.24,2002,6,NA,NA,NA,NA,NA,NA
2002-06-01,Uruguay,Denmark,1,2,World Cup 2002,FALSE,FALSE,TRUE,2.88,3.05,2.94,2002,6,NA,NA,NA,NA,NA,NA
2002-06-02,Argentina,Nigeria,1,0,World Cup 2002,FALSE,FALSE,TRUE,1.6,4,7,2002,6,NA,NA,NA,NA,NA,NA
2002-06-02,England,Sweden,1,1,World Cup 2002,FALSE,FALSE,TRUE,2.2,3.05,4.4,2002,6,NA,NA,NA,NA,NA,NA
2002-06-02,Paraguay,South Africa,2,2,World Cup 2002,FALSE,FALSE,TRUE,5.2,3.05,2.02,2002,6,NA,NA,NA,NA,NA,NA
2002-06-02,Spain,Slovenia,3,1,World Cup 2002,FALSE,FALSE,TRUE,1.46,4.5,9.4,2002,6,NA,NA,NA,NA,NA,NA
2002-06-03,Brazil,Turkey,2,1,World Cup 2002,FALSE,FALSE,TRUE,1.51,4.1,9.2,2002,6,NA,NA,NA,NA,NA,NA
2002-06-03,Croatia,Mexico,0,1,World Cup 2002,FALSE,FALSE,TRUE,2.52,3.05,3.45,2002,6,NA,NA,NA,NA,NA,NA
2002-06-03,Italy,Ecuador,2,0,World Cup 2002,FALSE,FALSE,TRUE,1.42,4.4,12.5,2002,6,NA,NA,NA,NA,NA,NA
2002-06-04,China,Costa Rica,0,2,World Cup 2002,FALSE,FALSE,TRUE,4.6,3.35,2,2002,6,NA,NA,NA,NA,NA,NA
2002-06-04,Japan,Belgium,2,2,World Cup 2002,TRUE,FALSE,FALSE,2.8,2.98,3.1,2002,6,NA,NA,NA,NA,NA,NA
2002-06-04,Korea Republic,Poland,2,0,World Cup 2002,TRUE,FALSE,FALSE,3.25,3.05,2.68,2002,6,NA,NA,NA,NA,NA,NA
2002-06-05,Germany,Ireland,1,1,World Cup 2002,FALSE,FALSE,TRUE,1.8,3.55,5.7,2002,6,NA,NA,NA,NA,NA,NA
2002-06-05,Russia,Tunisia,2,0,World Cup 2002,FALSE,FALSE,TRUE,1.57,3.75,9,2002,6,NA,NA,NA,NA,NA,NA
2002-06-05,USA,Portugal,3,2,World Cup 2002,FALSE,FALSE,TRUE,11,4.8,1.4,2002,6,NA,NA,NA,NA,NA,NA
2002-06-06,Cameroon,Saudi Arabia,1,0,World Cup 2002,FALSE,FALSE,TRUE,1.2,7.4,22,2002,6,NA,NA,NA,NA,NA,NA
2002-06-06,Denmark,Senegal,1,1,World Cup 2002,FALSE,FALSE,TRUE,2.2,3.15,4.1,2002,6,NA,NA,NA,NA,NA,NA
2002-06-06,France,Uruguay,0,0,World Cup 2002,FALSE,FALSE,TRUE,1.48,4.4,9,2002,6,NA,NA,NA,NA,NA,NA
2002-06-07,Argentina,England,0,1,World Cup 2002,FALSE,FALSE,TRUE,2.24,3.2,3.9,2002,6,NA,NA,NA,NA,NA,NA
2002-06-07,Spain,Paraguay,3,1,World Cup 2002,FALSE,FALSE,TRUE,1.69,3.55,7.2,2002,6,NA,NA,NA,NA,NA,NA
2002-06-07,Sweden,Nigeria,2,1,World Cup 2002,FALSE,FALSE,TRUE,2.58,3.15,3.25,2002,6,NA,NA,NA,NA,NA,NA
2002-06-08,Brazil,China,4,0,World Cup 2002,FALSE,FALSE,TRUE,1.11,12,36,2002,6,NA,NA,NA,NA,NA,NA
2002-06-08,Italy,Croatia,1,2,World Cup 2002,FALSE,FALSE,TRUE,1.44,4.3,11.5,2002,6,NA,NA,NA,NA,NA,NA
2002-06-08,South Africa,Slovenia,1,0,World Cup 2002,FALSE,FALSE,TRUE,3.2,3.2,2.58,2002,6,NA,NA,NA,NA,NA,NA
2002-06-09,Costa Rica,Turkey,1,1,World Cup 2002,FALSE,FALSE,TRUE,5.5,3.65,1.79,2002,6,NA,NA,NA,NA,NA,NA
2002-06-09,Japan,Russia,1,0,World Cup 2002,TRUE,FALSE,FALSE,2.64,3.1,3.2,2002,6,NA,NA,NA,NA,NA,NA
2002-06-09,Mexico,Ecuador,2,1,World Cup 2002,FALSE,FALSE,TRUE,2.22,3.1,4.2,2002,6,NA,NA,NA,NA,NA,NA
2002-06-10,Korea Republic,USA,1,1,World Cup 2002,TRUE,FALSE,FALSE,2.22,3.25,3.85,2002,6,NA,NA,NA,NA,NA,NA
2002-06-10,Tunisia,Belgium,1,1,World Cup 2002,FALSE,FALSE,TRUE,7.8,3.65,1.63,2002,6,NA,NA,NA,NA,NA,NA
2002-06-11,Cameroon,Germany,0,2,World Cup 2002,FALSE,FALSE,TRUE,3.85,3.45,2.16,2002,6,NA,NA,NA,NA,NA,NA
2002-06-11,Denmark,France,2,0,World Cup 2002,FALSE,FALSE,TRUE,6.6,4.6,1.56,2002,6,NA,NA,NA,NA,NA,NA
2002-06-11,Saudi Arabia,Ireland,0,3,World Cup 2002,FALSE,FALSE,TRUE,12.5,5.7,1.32,2002,6,NA,NA,NA,NA,NA,NA
2002-06-11,Senegal,Uruguay,3,3,World Cup 2002,FALSE,FALSE,TRUE,2.86,3.15,2.86,2002,6,NA,NA,NA,NA,NA,NA
2002-06-12,Nigeria,England,0,0,World Cup 2002,FALSE,FALSE,TRUE,8.6,4.1,1.53,2002,6,NA,NA,NA,NA,NA,NA
2002-06-12,Slovenia,Paraguay,1,3,World Cup 2002,FALSE,FALSE,TRUE,7.2,4.1,1.59,2002,6,NA,NA,NA,NA,NA,NA
2002-06-12,South Africa,Spain,2,3,World Cup 2002,FALSE,FALSE,TRUE,7.6,2.7,1.95,2002,6,NA,NA,NA,NA,NA,NA
2002-06-12,Sweden,Argentina,1,1,World Cup 2002,FALSE,FALSE,TRUE,6.4,3.6,1.73,2002,6,NA,NA,NA,NA,NA,NA
2002-06-13,Costa Rica,Brazil,2,5,World Cup 2002,FALSE,FALSE,TRUE,8.8,3.45,1.64,2002,6,NA,NA,NA,NA,NA,NA
2002-06-13,Ecuador,Croatia,1,0,World Cup 2002,FALSE,FALSE,TRUE,7.6,4.1,1.56,2002,6,NA,NA,NA,NA,NA,NA
2002-06-13,Mexico,Italy,1,1,World Cup 2002,FALSE,FALSE,TRUE,7.6,4,1.58,2002,6,NA,NA,NA,NA,NA,NA
2002-06-13,Turkey,China,3,0,World Cup 2002,FALSE,FALSE,TRUE,1.29,6.2,13,2002,6,NA,NA,NA,NA,NA,NA
2002-06-14,Belgium,Russia,3,2,World Cup 2002,FALSE,FALSE,TRUE,3.3,3,2.62,2002,6,NA,NA,NA,NA,NA,NA
2002-06-14,Japan,Tunisia,2,0,World Cup 2002,TRUE,FALSE,FALSE,7.4,3.75,1.63,2002,6,NA,NA,NA,NA,NA,NA
2002-06-14,Korea Republic,Portugal,1,0,World Cup 2002,TRUE,FALSE,FALSE,4.8,3.4,1.94,2002,6,NA,NA,NA,NA,NA,NA
2002-06-14,Poland,USA,3,1,World Cup 2002,FALSE,FALSE,TRUE,5.1,3.15,2.02,2002,6,NA,NA,NA,NA,NA,NA
2002-06-15,Denmark,England,0,3,World Cup 2002,FALSE,FALSE,TRUE,4.3,3.1,2.18,2002,6,NA,NA,NA,NA,NA,NA
2002-06-15,Germany,Paraguay,1,0,World Cup 2002,FALSE,FALSE,TRUE,1.81,3.45,5.7,2002,6,NA,NA,NA,NA,NA,NA
2002-06-16,Spain,Ireland,1,1,World Cup 2002,FALSE,FALSE,TRUE,1.67,3.85,6.4,2002,6,NA,NA,NA,NA,NA,NA
2002-06-16,Sweden,Senegal,1,2,World Cup 2002,FALSE,FALSE,TRUE,2.24,3.2,3.9,2002,6,NA,NA,NA,NA,NA,NA
2002-06-17,Brazil,Belgium,2,0,World Cup 2002,FALSE,FALSE,TRUE,1.4,5.2,9.4,2002,6,NA,NA,NA,NA,NA,NA
2002-06-17,Mexico,USA,0,2,World Cup 2002,FALSE,FALSE,TRUE,1.97,3.25,5,2002,6,NA,NA,NA,NA,NA,NA
2002-06-18,Japan,Turkey,0,1,World Cup 2002,TRUE,FALSE,FALSE,2.3,3.15,3.85,2002,6,NA,NA,NA,NA,NA,NA
2002-06-18,Korea Republic,Italy,2,1,World Cup 2002,TRUE,FALSE,FALSE,5,3.7,1.83,2002,6,NA,NA,NA,NA,NA,NA
2002-06-21,England,Brazil,1,2,World Cup 2002,FALSE,FALSE,TRUE,3.15,3.25,2.56,2002,6,NA,NA,NA,NA,NA,NA
2002-06-21,Germany,USA,1,0,World Cup 2002,FALSE,FALSE,TRUE,1.68,3.8,6.4,2002,6,NA,NA,NA,NA,NA,NA
2002-06-22,Korea Republic,Spain,0,0,World Cup 2002,TRUE,FALSE,FALSE,2.02,3.25,4.7,2002,6,NA,NA,NA,NA,NA,NA
2002-06-22,Senegal,Turkey,0,1,World Cup 2002,FALSE,FALSE,TRUE,2.74,3.15,3.05,2002,6,NA,NA,NA,NA,NA,NA
2002-06-25,Korea Republic,Germany,0,1,World Cup 2002,TRUE,FALSE,FALSE,2.08,3.35,4.3,2002,6,NA,NA,NA,NA,NA,NA
2002-06-26,Brazil,Turkey,1,0,World Cup 2002,FALSE,FALSE,TRUE,1.65,3.8,7,2002,6,NA,NA,NA,NA,NA,NA
2002-06-29,Korea Republic,Turkey,2,3,World Cup 2002,TRUE,FALSE,FALSE,2.48,3.4,3.2,2002,6,NA,NA,NA,NA,NA,NA
2002-06-30,Germany,Brazil,0,2,World Cup 2002,FALSE,FALSE,TRUE,5.2,3.4,1.9,2002,6,NA,NA,NA,NA,NA,NA
2002-08-21,Scotland,Denmark,0,1,Friendly,TRUE,FALSE,FALSE,3.5,3.3,2.34,2002,8,525,703,NA,NA,NA,NA
2002-08-21,Tunisia,France,1,1,Friendly,TRUE,FALSE,FALSE,7.2,3.9,1.61,2002,8,615,772,NA,NA,NA,NA
2002-09-05,Luxembourg,Israel,0,5,Friendly,TRUE,FALSE,FALSE,17,5.1,1.32,2002,9,248,542,NA,NA,NA,NA
2002-09-07,Armenia,Ukraine,2,2,Euro 2004 Qualifiers,TRUE,FALSE,FALSE,5.3,3.65,1.82,2002,9,419,559,NA,NA,NA,NA
2002-09-07,Austria,Moldova,2,0,Euro 2004 Qualifiers,TRUE,FALSE,FALSE,1.3,6.4,12,2002,9,530,398,NA,NA,NA,NA
2002-09-07,Azerbaijan,Italy,0,2,Euro 2004 Qualifiers,TRUE,FALSE,FALSE,25,6.8,1.21,2002,9,389,717,NA,NA,NA,NA
2002-09-07,Belgium,Bulgaria,0,2,Euro 2004 Qualifiers,TRUE,FALSE,FALSE,1.66,3.8,6.8,2002,9,672,546,NA,NA,NA,NA
2002-09-07,Bosnia-Herzegovina,Romania,0,3,Euro 2004 Qualifiers,TRUE,FALSE,FALSE,4.2,3.5,2.04,2002,9,476,651,NA,NA,NA,NA
2002-09-07,Croatia,Estonia,0,0,Euro 2004 Qualifiers,TRUE,FALSE,FALSE,1.3,6.2,12.5,2002,9,641,507,NA,NA,NA,NA
2002-09-07,Cyprus,France,1,2,Euro 2004 Qualifiers,TRUE,FALSE,FALSE,13.5,5.6,1.31,2002,9,477,774,NA,NA,NA,NA
2002-09-07,England,Portugal,1,1,Friendly,TRUE,FALSE,FALSE,2.28,2.96,4.2,2002,9,718,712,NA,NA,NA,NA
2002-09-07,Finland,Wales,0,2,Euro 2004 Qualifiers,TRUE,FALSE,FALSE,2.14,3.3,4.1,2002,9,572,487,NA,NA,NA,NA
2002-09-07,Greece,Spain,0,2,Euro 2004 Qualifiers,TRUE,FALSE,FALSE,4.2,3.2,2.18,2002,9,562,774,NA,NA,NA,NA
2002-09-07,Latvia,Sweden,0,0,Euro 2004 Qualifiers,TRUE,FALSE,FALSE,8.2,4.7,1.47,2002,9,423,662,NA,NA,NA,NA
2002-09-07,Lithuania,Germany,0,2,Euro 2004 Qualifiers,TRUE,FALSE,FALSE,16,5.4,1.3,2002,9,414,770,NA,NA,NA,NA
2002-09-07,Netherlands,Belarus,3,0,Euro 2004 Qualifiers,TRUE,FALSE,FALSE,1.18,8,24,2002,9,708,483,NA,NA,NA,NA
2002-09-07,Norway,Denmark,2,2,Euro 2004 Qualifiers,TRUE,FALSE,FALSE,2.62,3.15,3.15,2002,9,616,703,NA,NA,NA,NA
2002-09-07,San Marino,Poland,0,2,Euro 2004 Qualifiers,TRUE,FALSE,FALSE,65,17,1.06,2002,9,195,626,NA,NA,NA,NA
2002-09-07,Slovenia,Malta,3,0,Euro 2004 Qualifiers,TRUE,FALSE,FALSE,1.1,13,34,2002,9,642,363,NA,NA,NA,NA
2002-09-07,Turkey,Slovakia,3,0,Euro 2004 Qualifiers,TRUE,FALSE,FALSE,1.34,5.8,10,2002,9,721,563,NA,NA,NA,NA
2002-09-08,Switzerland,Georgia,4,1,Euro 2004 Qualifiers,TRUE,FALSE,FALSE,1.55,4.4,7,2002,9,532,499,NA,NA,NA,NA
2002-10-11,Bosnia-Herzegovina,Germany,1,1,Friendly,TRUE,FALSE,FALSE,8.8,4.1,1.53,2002,10,480,763,NA,NA,NA,NA
2002-10-12,Albania,Switzerland,1,1,Euro 2004 Qualifiers,TRUE,FALSE,FALSE,4.5,3.6,1.95,2002,10,434,576,NA,NA,NA,NA
2002-10-12,Andorra,Belgium,0,1,Euro 2004 Qualifiers,TRUE,FALSE,FALSE,38,12.5,1.1,2002,10,303,688,NA,NA,NA,NA
2002-10-12,Belarus,Austria,0,2,Euro 2004 Qualifiers,TRUE,FALSE,FALSE,2.32,3.75,3.15,2002,10,489,551,NA,NA,NA,NA
2002-10-12,Bulgaria,Croatia,2,0,Euro 2004 Qualifiers,TRUE,FALSE,FALSE,2.26,3.45,3.55,2002,10,586,631,NA,NA,NA,NA
2002-10-12,Denmark,Luxembourg,2,0,Euro 2004 Qualifiers,TRUE,FALSE,FALSE,1.05,18.5,140,2002,10,703,252,NA,NA,NA,NA
2002-10-12,Finland,Azerbaijan,3,0,Euro 2004 Qualifiers,TRUE,FALSE,FALSE,1.26,6,18,2002,10,583,388,NA,NA,NA,NA
2002-10-12,France,Slovenia,5,0,Euro 2004 Qualifiers,TRUE,FALSE,FALSE,1.32,5.1,17,2002,10,790,634,NA,NA,NA,NA
2002-10-12,Iceland,Scotland,0,2,Euro 2004 Qualifiers,TRUE,FALSE,FALSE,2.16,3.15,4.4,2002,10,543,544,NA,NA,NA,NA
2002-10-12,Macedonia,Turkey,1,2,Euro 2004 Qualifiers,TRUE,FALSE,FALSE,8.2,4.3,1.51,2002,10,468,727,NA,NA,NA,NA
2002-10-12,Malta,Israel,0,2,Euro 2004 Qualifiers,TRUE,FALSE,FALSE,11,5.3,1.36,2002,10,361,558,NA,NA,NA,NA
2002-10-12,Moldova,Czech Republic,0,2,Euro 2004 Qualifiers,TRUE,FALSE,FALSE,10,5.1,1.4,2002,10,391,690,NA,NA,NA,NA
2002-10-12,Poland,Latvia,0,1,Euro 2004 Qualifiers,TRUE,FALSE,FALSE,1.31,5.5,15,2002,10,631,456,NA,NA,NA,NA
2002-10-12,Portugal,Tunisia,1,1,Friendly,TRUE,FALSE,FALSE,1.34,5,14,2002,10,713,605,NA,NA,NA,NA
2002-10-12,Romania,Norway,0,1,Euro 2004 Qualifiers,TRUE,FALSE,FALSE,1.97,3.5,4.5,2002,10,665,642,NA,NA,NA,NA
2002-10-12,Slovakia,England,1,2,Euro 2004 Qualifiers,TRUE,FALSE,FALSE,8.8,3.7,1.58,2002,10,547,731,NA,NA,NA,NA
2002-10-12,Spain,Northern Ireland,3,0,Euro 2004 Qualifiers,TRUE,FALSE,FALSE,1.12,10,48,2002,10,779,428,NA,NA,NA,NA
2002-10-12,Sweden,Hungary,1,1,Euro 2004 Qualifiers,TRUE,FALSE,FALSE,1.48,4.5,9,2002,10,655,546,NA,NA,NA,NA
2002-10-12,Ukraine,Greece,2,0,Euro 2004 Qualifiers,TRUE,FALSE,FALSE,2.14,3.3,4.1,2002,10,576,564,NA,NA,NA,NA
2002-10-15,Scotland,Canada,3,1,Friendly,TRUE,FALSE,FALSE,1.83,3.65,5.1,2002,10,544,503,NA,NA,NA,NA
2002-10-16,Bulgaria,Andorra,2,1,Euro 2004 Qualifiers,TRUE,FALSE,FALSE,1.05,19,90,2002,10,586,303,NA,NA,NA,NA
2002-10-16,Czech Republic,Belarus,2,0,Euro 2004 Qualifiers,TRUE,FALSE,FALSE,1.24,7,15,2002,10,690,489,NA,NA,NA,NA
2002-10-16,England,Macedonia,2,2,Euro 2004 Qualifiers,TRUE,FALSE,FALSE,1.09,12.5,60,2002,10,731,468,NA,NA,NA,NA
2002-10-16,Estonia,Belgium,0,1,Euro 2004 Qualifiers,TRUE,FALSE,FALSE,5.1,3.55,1.86,2002,10,514,688,NA,NA,NA,NA
2002-10-16,Germany,Faroe Islands,2,1,Euro 2004 Qualifiers,TRUE,FALSE,FALSE,1.04,25,95,2002,10,763,383,NA,NA,NA,NA
2002-10-16,Greece,Armenia,2,0,Euro 2004 Qualifiers,TRUE,FALSE,FALSE,1.4,5,9.8,2002,10,564,414,NA,NA,NA,NA
2002-10-16,Hungary,San Marino,3,0,Euro 2004 Qualifiers,TRUE,FALSE,FALSE,1.04,25,70,2002,10,546,198,NA,NA,NA,NA
2002-10-16,Iceland,Lithuania,3,0,Euro 2004 Qualifiers,TRUE,FALSE,FALSE,1.71,3.75,6.2,2002,10,543,427,NA,NA,NA,NA
2002-10-16,Luxembourg,Romania,0,7,Euro 2004 Qualifiers,TRUE,FALSE,FALSE,1.16,9.2,21,2002,10,252,665,NA,NA,NA,NA
2002-10-16,Malta,France,0,4,Euro 2004 Qualifiers,TRUE,FALSE,FALSE,180,22,1.04,2002,10,361,790,NA,NA,NA,NA
2002-10-16,Norway,Bosnia-Herzegovina,2,0,Euro 2004 Qualifiers,TRUE,FALSE,FALSE,1.39,5,10.5,2002,10,642,480,NA,NA,NA,NA
2002-10-16,Poland,New Zealand,2,0,Friendly,TRUE,FALSE,FALSE,1.4,5.2,9.6,2002,10,631,561,NA,NA,NA,NA
2002-10-16,Russia,Albania,4,1,Euro 2004 Qualifiers,TRUE,FALSE,FALSE,1.19,8,20,2002,10,655,434,NA,NA,NA,NA
2002-10-16,Spain,Paraguay,0,0,Friendly,TRUE,FALSE,FALSE,1.54,4.1,8,2002,10,779,683,NA,NA,NA,NA
2002-10-16,Sweden,Portugal,2,3,Friendly,TRUE,FALSE,FALSE,2.6,3.3,3.1,2002,10,655,713,NA,NA,NA,NA
2002-10-16,Turkey,Liechtenstein,5,0,Euro 2004 Qualifiers,TRUE,FALSE,FALSE,1.03,32,120,2002,10,727,258,NA,NA,NA,NA
2002-10-16,Wales,Italy,2,1,Euro 2004 Qualifiers,TRUE,FALSE,FALSE,4.3,3.05,2.22,2002,10,518,713,NA,NA,NA,NA
2002-11-20,Austria,Norway,0,1,Friendly,TRUE,FALSE,FALSE,2.74,3.25,2.94,2002,11,550,641,NA,NA,NA,NA
2002-11-20,Azerbaijan,Wales,0,2,Euro 2004 Qualifiers,TRUE,FALSE,FALSE,8.8,5,1.43,2002,11,388,518,NA,NA,NA,NA
